125	61	1840
125	61	2114
125	61	2340
126	61	1795
126	61	3241
127	61	1758
127	61	2629
127	61	3315
128	61	2393
129	61	1643
129	61	1804
129	61	2119
129	61	2131
129	61	2425
129	61	2471
129	61	2493
129	61	2594
129	61	2651
129	61	2663
129	61	2962
129	61	3060
129	61	3072
129	61	3085
129	61	3225
129	61	3345
130	61	1892
131	61	1767
132	61	1761
132	61	1762
132	61	1824
132	61	2007
132	61	2150
132	61	2151
132	61	2210
132	61	2346
132	61	2391
132	61	3026
132	61	3027
133	61	1892
134	61	1908
135	61	1622
135	61	1899
135	61	1903
135	61	1904
135	61	1911
135	61	3050
136	61	2137
136	61	2629
136	61	3152
137	61	3257
138	61	1795
138	61	1908
138	61	3241
139	61	2293
140	61	3315
141	61	3100
142	61	1793
142	61	3257
143	61	1892
144	61	2273
144	61	2274
144	61	2276
144	61	3392
145	61	1761
145	61	1824
145	61	2150
145	61	2151
145	61	2210
145	61	2346
145	61	2391
145	61	3026
145	61	3027
146	61	2154
147	61	1974
148	61	1609
149	61	1725
149	61	2613
149	61	3549
149	61	3582
150	61	2101
150	61	2102
151	61	2207
151	61	2558
151	61	2627
151	61	2927
152	61	1907
153	61	1887
154	61	1969
155	61	3139
156	61	1810
156	61	1811
156	61	1812
156	61	2544
156	61	2545
156	61	2566
156	61	2627
156	61	3056
156	61	3534
157	61	1731
157	61	1737
157	61	1739
157	61	1940
157	61	1941
157	61	2315
157	61	3039
157	61	3328
158	61	1575
158	61	1578
158	61	1615
158	61	1643
158	61	1644
158	61	1663
158	61	1668
158	61	1673
158	61	1675
158	61	1707
158	61	1709
158	61	1714
158	61	1856
158	61	1859
158	61	1996
158	61	2011
158	61	2083
158	61	2130
158	61	2165
158	61	2174
158	61	2194
158	61	2195
158	61	2196
158	61	2209
158	61	2220
158	61	2249
158	61	2284
158	61	2296
158	61	2301
158	61	2339
158	61	2395
158	61	2426
158	61	2436
158	61	2493
158	61	2653
158	61	2654
158	61	2938
158	61	3281
158	61	3490
159	61	1681
159	61	1683
159	61	1772
159	61	2273
159	61	2274
159	61	3139
159	61	3259
159	61	3392
160	61	2405
160	61	2412
160	61	3456
161	61	2331
161	61	3139
162	61	2293
162	61	2660
162	61	3144
163	61	2264
164	61	1893
164	61	2042
164	61	2343
164	61	2452
164	61	2988
164	61	3086
165	61	1707
165	61	2019
165	61	2032
165	61	2284
165	61	2309
165	61	2636
165	61	2943
165	61	3145
165	61	3331
166	61	1609
166	61	1908
166	61	2608
166	61	3268
167	61	2149
168	61	1702
168	61	2051
168	61	2266
168	61	2267
169	61	2101
169	61	2182
170	61	1908
171	61	1812
171	61	2544
171	61	3534
172	61	2131
172	61	2309
172	61	2383
172	61	2493
172	61	2663
172	61	2668
172	61	3278
173	61	1908
174	61	1633
174	61	1673
174	61	2003
174	61	2161
174	61	2232
174	61	2978
174	61	3318
174	61	3618
175	61	2641
176	61	1688
176	61	1854
176	61	1855
176	61	1923
176	61	2052
176	61	2570
177	61	2368
178	61	1874
178	61	2068
178	61	2137
178	61	2144
178	61	2149
178	61	2150
178	61	2202
178	61	2306
178	61	2368
178	61	2417
178	61	2550
179	61	3613
180	61	1731
180	61	2149
180	61	2191
180	61	2312
180	61	2958
180	61	3299
181	61	1767
182	61	2097
182	61	2629
183	61	3110
183	61	3394
184	61	1850
184	61	2077
185	61	1761
185	61	1762
185	61	1824
185	61	2007
185	61	2150
185	61	2151
185	61	2210
185	61	2346
185	61	2351
185	61	2391
185	61	3026
185	61	3027
186	61	3313
187	61	1694
187	61	1705
187	61	2013
187	61	2348
187	61	2450
187	61	2768
187	61	3317
187	61	3388
188	61	1893
188	61	1972
188	61	2013
190	61	1773
190	61	2093
190	61	2399
190	61	2684
190	61	3505
192	61	2417
193	61	1885
193	61	1888
193	61	3319
193	61	3320
194	61	1892
194	61	3074
196	61	1802
196	61	2035
196	61	2638
197	61	2649
197	61	2663
197	61	3156
197	61	3169
197	61	3277
197	61	3312
198	61	2690
199	61	3257
200	61	2346
201	61	1975
201	61	1982
201	61	2027
201	61	2585
202	61	1795
203	61	1810
203	61	2233
203	61	2535
203	61	3256
203	61	3257
204	61	1810
204	61	3534
205	61	2293
205	61	2660
206	61	2393
207	61	1623
207	61	1640
207	61	1729
207	61	1832
207	61	2093
207	61	2154
207	61	2219
207	61	2279
207	61	2393
207	61	3003
207	61	3009
207	61	3223
207	61	3530
208	61	1692
208	61	3485
209	61	1729
209	61	1742
209	61	1832
209	61	2093
209	61	2154
209	61	2189
209	61	2224
209	61	2588
209	61	3299
209	61	3530
210	61	1643
210	61	1804
210	61	1819
210	61	2119
210	61	2192
210	61	2309
210	61	2360
210	61	2383
210	61	2428
210	61	2431
210	61	2435
210	61	2436
210	61	2470
210	61	2582
210	61	2594
210	61	2653
210	61	2663
210	61	2665
210	61	2667
210	61	2668
210	61	2962
210	61	3006
210	61	3065
210	61	3095
210	61	3096
210	61	3097
210	61	3104
210	61	3128
210	61	3156
210	61	3172
210	61	3276
210	61	3278
210	61	3312
210	61	3345
210	61	3508
210	61	3567
211	61	1723
211	61	2320
211	61	2393
212	61	1758
212	61	2928
213	61	2970
213	61	3343
214	61	2101
215	61	1731
215	61	1737
215	61	1739
215	61	1749
215	61	1940
215	61	1941
215	61	2315
215	61	3039
215	61	3328
216	61	1908
216	61	2023
216	61	3100
217	61	1864
217	61	1902
217	61	1913
217	61	2405
217	61	2412
217	61	3456
218	61	1729
218	61	1742
218	61	2093
218	61	2684
219	61	1627
219	61	1784
219	61	2086
219	61	2187
219	61	2227
219	61	2248
219	61	2256
219	61	2599
219	61	2600
220	61	2293
221	61	1767
222	61	1669
222	61	1673
222	61	2004
222	61	2161
222	61	3299
222	61	3530
223	61	2081
223	61	2684
224	61	1652
224	61	2207
224	61	2558
224	61	2627
224	61	2927
224	61	3315
225	61	1609
225	61	2051
226	61	3065
226	61	3096
226	61	3172
227	61	1785
227	61	1822
227	61	1840
227	61	2114
227	61	2235
227	61	2340
227	61	2611
228	61	2291
228	61	2660
229	61	2587
230	61	1729
230	61	1731
230	61	1861
230	61	2055
230	61	2191
230	61	2224
230	61	3098
230	61	3299
231	61	1609
231	61	1610
231	61	1636
231	61	2104
232	61	1758
233	61	3463
234	61	1814
235	61	2621
236	61	2566
237	61	1592
237	61	1908
238	61	2673
238	61	3053
238	61	3437
239	61	1979
240	61	2138
241	61	2038
242	61	1803
242	61	1804
242	61	1819
242	61	2119
242	61	2192
242	61	2309
242	61	2383
242	61	2431
242	61	2470
242	61	2493
242	61	2582
242	61	2665
242	61	2667
242	61	2668
242	61	2941
242	61	2962
242	61	3065
242	61	3095
242	61	3097
242	61	3144
242	61	3171
242	61	3276
242	61	3278
242	61	3303
242	61	3312
242	61	3542
242	61	3567
243	61	2044
244	61	2977
245	61	2021
246	61	1716
246	61	1725
246	61	2223
246	61	2282
246	61	2283
246	61	3460
247	61	3178
248	61	1692
249	61	3250
250	61	3578
251	61	1785
252	61	1729
252	61	1731
252	61	1861
252	61	2055
252	61	2149
252	61	2191
252	61	2224
252	61	2312
252	61	2958
252	61	3299
252	61	3530
253	61	2035
253	61	3110
254	61	1633
254	61	1670
254	61	1673
254	61	1921
254	61	2101
254	61	2161
256	61	3315
257	61	1616
258	61	1850
258	61	1908
258	61	2077
259	61	3555
260	61	1899
260	61	1903
261	61	1825
261	61	2101
261	61	2102
261	61	2587
262	61	3021
263	61	2368
265	61	1610
265	61	1908
265	61	2241
266	61	2114
267	61	1795
267	61	1908
268	61	1653
269	61	2101
269	61	2102
270	61	1731
270	61	1742
270	61	1874
270	61	2048
270	61	2055
270	61	2146
270	61	2150
270	61	2171
270	61	2191
270	61	2219
270	61	2224
270	61	2549
270	61	3009
271	61	1860
271	61	1910
272	61	1636
272	61	2648
273	61	2207
274	61	2244
275	61	2056
275	61	2189
275	61	2191
275	61	3530
276	61	1640
277	61	2037
277	61	2454
277	61	2531
277	61	2540
277	61	3053
277	61	3110
278	61	1729
278	61	1731
278	61	1742
278	61	1861
278	61	2055
278	61	2189
278	61	2219
278	61	2224
278	61	3003
278	61	3299
278	61	3530
279	61	1693
279	61	3507
279	61	3569
280	61	2089
280	61	2090
280	61	2390
280	61	3613
281	61	2272
281	61	2273
281	61	2274
281	61	2275
281	61	3392
281	61	3523
282	61	1908
283	61	3257
284	61	1616
284	61	2097
284	61	2928
285	61	1731
285	61	1861
285	61	2191
285	61	2312
285	61	2958
285	61	3530
286	61	3139
287	61	1651
288	61	1928
289	61	1850
291	61	2101
292	61	1643
292	61	1710
292	61	1787
292	61	1788
292	61	1800
292	61	1819
292	61	2032
292	61	2033
292	61	2100
292	61	2122
292	61	2131
292	61	2192
292	61	2220
292	61	2422
292	61	2428
292	61	2435
292	61	2436
292	61	2469
292	61	2493
292	61	2636
292	61	2650
292	61	2651
292	61	2653
292	61	2654
292	61	2655
292	61	2658
292	61	2663
292	61	2667
292	61	2924
292	61	2941
292	61	3064
292	61	3095
292	61	3097
292	61	3128
292	61	3145
292	61	3221
292	61	3312
292	61	3332
292	61	3345
292	61	3495
292	61	3580
293	61	1816
293	61	2122
293	61	2204
293	61	2305
293	61	2382
293	61	2493
293	61	2658
293	61	3145
293	61	3344
293	61	3345
294	61	1810
294	61	2233
294	61	2535
295	61	1841
295	61	2522
296	61	1612
296	61	1731
296	61	1778
296	61	2055
296	61	2057
296	61	2149
296	61	2156
296	61	2207
296	61	2224
296	61	2329
296	61	2485
296	61	2958
296	61	3159
296	61	3299
297	61	1629
297	61	1795
297	61	1896
297	61	1908
297	61	2608
298	61	2053
298	61	3313
299	61	2044
300	61	2114
300	61	2218
300	61	2367
301	61	3010
302	61	1888
302	61	3319
302	61	3320
303	61	1729
303	61	1731
303	61	1861
303	61	2149
303	61	2191
303	61	2312
303	61	2958
303	61	3299
303	61	3530
304	61	2477
305	61	2106
305	61	2108
305	61	2202
306	61	1685
306	61	1887
306	61	2670
307	61	2058
308	61	1731
308	61	2149
308	61	2224
308	61	2312
308	61	2958
308	61	3299
308	61	3530
309	61	1909
309	61	2120
310	61	1908
311	61	1625
311	61	1857
311	61	3088
311	61	3478
312	61	1819
312	61	2032
312	61	2131
312	61	2192
312	61	2364
312	61	2383
312	61	2428
312	61	2431
312	61	2438
312	61	2470
312	61	2480
312	61	2493
312	61	2582
312	61	2663
312	61	2666
312	61	2667
312	61	2668
312	61	2962
312	61	3047
312	61	3065
312	61	3085
312	61	3096
312	61	3128
312	61	3144
312	61	3203
312	61	3276
312	61	3278
312	61	3303
312	61	3508
312	61	3541
312	61	3542
313	61	1659
313	61	1788
313	61	2309
313	61	2636
313	61	3065
313	61	3096
313	61	3144
313	61	3221
314	61	1692
314	61	2688
315	61	3074
316	61	1582
316	61	1586
316	61	1604
316	61	1612
316	61	1627
316	61	1633
316	61	1639
316	61	1648
316	61	1666
316	61	1745
316	61	1759
316	61	1761
316	61	1762
316	61	1808
316	61	1817
316	61	1824
316	61	1826
316	61	1935
316	61	1962
316	61	1975
316	61	2007
316	61	2008
316	61	2013
316	61	2014
316	61	2043
316	61	2045
316	61	2047
316	61	2066
316	61	2111
316	61	2150
316	61	2151
316	61	2188
316	61	2200
316	61	2203
316	61	2210
316	61	2212
316	61	2221
316	61	2227
316	61	2232
316	61	2248
316	61	2256
316	61	2257
316	61	2273
316	61	2274
316	61	2285
316	61	2346
316	61	2351
316	61	2390
316	61	2391
316	61	2400
316	61	2457
316	61	2589
316	61	2969
316	61	3141
316	61	3300
316	61	3392
316	61	3465
316	61	3530
317	61	1975
318	61	3124
319	61	2091
319	61	2100
319	61	2194
319	61	2198
319	61	2298
319	61	2458
320	61	2114
320	61	2235
320	61	2340
320	61	2611
321	61	1850
322	61	1743
322	61	1854
322	61	1923
322	61	3114
323	61	2684
323	61	3051
324	61	1729
324	61	1731
324	61	1861
324	61	2055
324	61	2191
324	61	3299
325	61	2128
325	61	2309
325	61	2480
325	61	2493
325	61	2663
325	61	2962
325	61	3312
325	61	3332
325	61	3508
326	61	1908
327	61	1758
327	61	2626
328	61	2153
329	61	2632
329	61	2633
329	61	3113
329	61	3439
330	61	2086
331	61	1729
331	61	2055
331	61	2114
331	61	2191
331	61	3299
331	61	3530
332	61	2318
333	61	1731
333	61	2684
333	61	3505
334	61	1856
334	61	2309
334	61	2395
334	61	2435
334	61	2653
334	61	2654
335	61	2019
336	61	1624
337	61	2473
337	61	2474
337	61	3530
338	61	1758
338	61	2076
338	61	3062
338	61	3315
338	61	3509
339	61	1590
339	61	1616
339	61	1942
339	61	2114
339	61	2556
339	61	2928
340	61	1835
340	61	2240
340	61	2629
340	61	3152
340	61	3167
341	61	1778
341	61	2058
341	61	2156
341	61	2207
341	61	2927
341	61	3159
342	61	3532
343	61	1643
343	61	1710
343	61	1804
343	61	1819
343	61	2088
343	61	2131
343	61	2192
343	61	2360
343	61	2364
343	61	2429
343	61	2431
343	61	2459
343	61	2493
343	61	2665
343	61	2668
343	61	2924
343	61	2925
343	61	2937
343	61	2997
343	61	3046
343	61	3095
343	61	3128
343	61	3166
343	61	3201
343	61	3202
343	61	3274
343	61	3276
343	61	3303
343	61	3508
343	61	3567
343	61	3581
344	61	2919
345	61	2090
346	61	1627
346	61	1789
346	61	2086
346	61	2227
346	61	3505
347	61	1850
347	61	2077
348	61	2493
348	61	3345
349	61	3289
350	61	2629
351	61	1767
352	61	1908
352	61	2608
353	61	1643
353	61	2032
353	61	2079
353	61	2119
353	61	2131
353	61	2360
353	61	2364
353	61	2383
353	61	2428
353	61	2431
353	61	2458
353	61	2663
353	61	2668
353	61	2924
353	61	2937
353	61	2962
353	61	3047
353	61	3065
353	61	3096
353	61	3097
353	61	3128
353	61	3144
353	61	3171
353	61	3172
353	61	3252
353	61	3276
353	61	3303
353	61	3312
353	61	3449
353	61	3459
353	61	3493
353	61	3508
354	61	2101
355	61	1892
356	61	2307
356	61	2366
356	61	2398
356	61	3023
357	61	2684
357	61	3505
358	61	2147
359	61	1627
360	61	1785
360	61	1840
360	61	1868
360	61	2235
360	61	2304
360	61	2340
361	61	2156
361	61	2207
361	61	2280
361	61	2534
362	61	1892
362	61	3075
363	61	1748
363	61	1844
364	61	2057
364	61	2058
364	61	2156
364	61	2329
365	61	1903
366	61	1800
366	61	1806
366	61	2229
366	61	2230
366	61	2429
366	61	2480
366	61	3046
366	61	3064
366	61	3128
366	61	3345
366	61	3491
366	61	3508
366	61	3580
367	61	1742
367	61	1832
367	61	2055
367	61	2189
367	61	2191
367	61	2588
367	61	3003
367	61	3009
367	61	3299
367	61	3513
368	61	3388
369	61	2114
369	61	2235
370	61	2418
370	61	2445
370	61	2446
370	61	2926
371	61	1908
371	61	2608
372	61	3250
372	61	3497
373	61	1908
373	61	2077
375	61	1908
375	61	3241
376	61	2273
376	61	2276
376	61	2441
376	61	3392
376	61	3523
377	61	3333
378	61	2417
379	61	1908
381	61	2904
382	61	2012
382	61	2042
382	61	2047
382	61	2069
382	61	2185
383	61	2658
383	61	2663
383	61	2934
383	61	3085
383	61	3145
383	61	3225
383	61	3252
383	61	3345
384	61	1960
385	61	1614
385	61	1643
385	61	1707
385	61	1732
385	61	1788
385	61	1819
385	61	1931
385	61	2148
385	61	2192
385	61	2298
385	61	2435
385	61	2468
385	61	2470
385	61	2480
385	61	2481
385	61	2493
385	61	2594
385	61	2653
385	61	2662
385	61	2667
385	61	2668
385	61	2934
385	61	2962
385	61	3014
385	61	3065
385	61	3085
385	61	3096
385	61	3097
385	61	3144
385	61	3169
385	61	3171
385	61	3172
385	61	3197
385	61	3252
385	61	3274
385	61	3276
385	61	3278
385	61	3303
385	61	3345
385	61	3508
386	61	2688
387	61	1758
388	61	1676
388	61	1893
388	61	1975
388	61	2013
388	61	2014
388	61	2065
388	61	2069
388	61	2186
389	61	1908
390	61	1758
391	61	1685
391	61	2025
391	61	2688
391	61	3238
391	61	3333
392	61	2046
393	61	1761
393	61	1762
393	61	1824
393	61	2007
393	61	2150
393	61	2151
393	61	2210
393	61	2346
393	61	2351
393	61	2391
393	61	3027
394	61	1575
395	61	1633
396	61	1910
396	61	2268
397	61	2309
398	61	1974
399	61	2346
400	61	1627
400	61	2086
401	61	1810
401	61	2566
401	61	2627
401	61	3056
401	61	3534
402	61	1731
402	61	1761
402	61	2149
402	61	2312
402	61	2958
402	61	3299
402	61	3530
403	61	1936
404	61	1764
404	61	1909
404	61	3555
405	61	2594
405	61	2663
405	61	3226
405	61	3278
405	61	3447
406	61	2547
407	61	1627
407	61	1676
407	61	1975
407	61	2014
407	61	2585
407	61	2768
407	61	3103
407	61	3272
407	61	3287
407	61	3566
408	61	1812
408	61	2288
408	61	2460
408	61	2558
408	61	2566
408	61	2627
408	61	2927
408	61	3056
408	61	3395
409	61	2598
410	61	2148
410	61	2480
410	61	2493
410	61	2636
410	61	2658
410	61	3085
410	61	3096
410	61	3097
410	61	3145
410	61	3345
410	61	3491
410	61	3508
411	61	2038
411	61	2057
412	61	2387
412	61	3073
413	61	1970
413	61	2014
413	61	2047
413	61	2201
413	61	2449
413	61	2688
413	61	3566
414	61	1609
414	61	1636
414	61	1696
414	61	1869
414	61	1908
414	61	2252
414	61	3136
415	61	2086
415	61	2093
416	61	1908
416	61	2684
417	61	1788
417	61	2636
417	61	3065
417	61	3096
417	61	3097
417	61	3144
417	61	3145
418	61	1708
418	61	1884
418	61	1885
418	61	1888
418	61	3320
419	61	2148
419	61	3096
419	61	3097
419	61	3144
419	61	3172
420	61	2075
421	61	1736
421	61	1876
421	61	2525
422	61	2442
422	61	2576
422	61	2675
422	61	2680
423	61	3290
424	61	1867
424	61	1908
425	61	1785
425	61	1822
425	61	1840
425	61	1868
425	61	2114
425	61	2235
425	61	2611
426	61	1789
426	61	1951
426	61	2086
426	61	2227
426	61	2228
426	61	3032
427	61	1761
427	61	1762
427	61	1824
427	61	2007
427	61	2150
427	61	2151
427	61	2161
427	61	2210
427	61	2346
427	61	2391
427	61	2473
427	61	2474
427	61	3026
427	61	3027
427	61	3530
428	61	1576
428	61	2393
429	61	1908
429	61	3463
430	61	1717
430	61	1761
430	61	1762
430	61	1824
430	61	2007
430	61	2150
430	61	2151
430	61	2351
430	61	2391
430	61	3026
430	61	3027
431	61	1628
431	61	2377
432	61	1814
433	61	1795
434	61	1578
434	61	1732
434	61	2011
434	61	2122
434	61	2128
434	61	2165
434	61	2174
434	61	2195
434	61	2196
434	61	2220
434	61	2249
434	61	2284
434	61	2299
434	61	2309
434	61	2339
434	61	2382
434	61	2395
434	61	2434
434	61	2435
434	61	2436
434	61	2493
434	61	2654
434	61	3145
434	61	3200
434	61	3490
435	61	1762
435	61	1824
435	61	2007
435	61	2150
435	61	2210
435	61	2346
435	61	2351
435	61	2391
435	61	3026
435	61	3027
436	61	1908
437	61	1810
437	61	2152
438	61	2131
438	61	3085
438	61	3345
439	61	2078
439	61	2242
440	61	1802
440	61	2037
440	61	2531
440	61	3053
440	61	3110
441	61	1840
442	61	1625
442	61	1627
442	61	1678
442	61	2086
442	61	2227
442	61	2256
443	61	2459
443	61	3345
443	61	3491
443	61	3508
443	61	3541
444	61	1627
444	61	2007
444	61	2008
444	61	2019
444	61	2020
444	61	2021
444	61	2419
445	61	2293
445	61	2660
446	61	2093
446	61	3051
447	61	1908
448	61	3535
449	61	1814
450	61	1578
450	61	1673
450	61	1675
450	61	1707
450	61	1856
450	61	2011
450	61	2083
450	61	2122
450	61	2165
450	61	2174
450	61	2195
450	61	2196
450	61	2220
450	61	2249
450	61	2284
450	61	2299
450	61	2309
450	61	2339
450	61	2382
450	61	2395
450	61	2435
450	61	2436
450	61	2653
450	61	2654
450	61	3065
450	61	3145
450	61	3345
450	61	3495
451	61	1981
451	61	1983
451	61	2498
451	61	2568
451	61	2785
451	61	2973
451	61	3007
451	61	3480
452	61	1582
452	61	1586
452	61	1593
452	61	1605
452	61	1612
452	61	1625
452	61	1626
452	61	1627
452	61	1633
452	61	1639
452	61	1666
452	61	1745
452	61	1759
452	61	1762
452	61	1808
452	61	1817
452	61	1824
452	61	1826
452	61	1861
452	61	1893
452	61	1935
452	61	1945
452	61	1975
452	61	1992
452	61	2007
452	61	2008
452	61	2013
452	61	2043
452	61	2045
452	61	2047
452	61	2066
452	61	2080
452	61	2111
452	61	2150
452	61	2151
452	61	2153
452	61	2188
452	61	2200
452	61	2210
452	61	2212
452	61	2221
452	61	2227
452	61	2232
452	61	2237
452	61	2248
452	61	2255
452	61	2257
452	61	2270
452	61	2285
452	61	2292
452	61	2315
452	61	2346
452	61	2351
452	61	2390
452	61	2391
452	61	2457
452	61	2589
452	61	3005
452	61	3025
452	61	3026
452	61	3027
452	61	3141
452	61	3300
452	61	3335
452	61	3465
452	61	3543
453	61	1908
454	61	2156
454	61	2207
455	61	1747
455	61	1920
455	61	1957
455	61	2157
455	61	2406
455	61	2639
455	61	2946
455	61	3110
455	61	3273
455	61	3437
456	61	1892
457	61	1659
457	61	1737
457	61	3146
457	61	3200
458	61	1899
458	61	1903
458	61	1904
458	61	1911
458	61	2955
458	61	3406
459	61	1616
459	61	2556
460	61	1908
461	61	2085
461	61	2090
462	61	1975
463	61	1885
465	61	1575
465	61	1597
465	61	1732
465	61	1734
465	61	2210
465	61	2284
465	61	2331
465	61	3041
465	61	3146
466	61	1582
466	61	1604
466	61	1612
466	61	1625
466	61	1626
466	61	1627
466	61	1633
466	61	1639
466	61	1648
466	61	1745
466	61	1759
466	61	1760
466	61	1762
466	61	1808
466	61	1817
466	61	1893
466	61	1935
466	61	1975
466	61	2008
466	61	2013
466	61	2043
466	61	2111
466	61	2188
466	61	2200
466	61	2212
466	61	2221
466	61	2227
466	61	2285
466	61	2343
466	61	2346
466	61	2390
466	61	2457
466	61	2589
466	61	2969
466	61	2998
466	61	3025
466	61	3141
466	61	3300
466	61	3530
467	61	1903
468	61	1731
468	61	2224
468	61	3098
468	61	3530
469	61	3139
470	61	2104
471	61	1622
471	61	1899
471	61	1904
471	61	1905
471	61	1911
471	61	2241
471	61	2954
471	61	2955
471	61	3050
472	61	1692
472	61	3190
473	61	2377
474	61	1599
475	61	2417
476	61	2968
477	61	2093
478	61	3131
479	61	1892
480	61	1606
480	61	1836
480	61	2646
480	61	2647
481	61	1633
481	61	1669
481	61	1720
481	61	3318
481	61	3618
482	61	2093
482	61	3051
483	61	1736
483	61	2407
483	61	2478
483	61	2625
483	61	2944
483	61	3043
484	61	1850
485	61	1575
485	61	2531
485	61	3021
486	61	3315
487	61	1908
489	61	1591
490	61	2044
491	61	1609
491	61	1610
491	61	1636
491	61	1908
491	61	2104
492	61	2057
492	61	2058
492	61	2329
493	61	1761
493	61	1762
493	61	1824
493	61	2150
493	61	2151
493	61	2210
493	61	2346
493	61	2351
493	61	2391
493	61	3026
493	61	3027
494	61	3264
495	61	2158
496	61	2086
497	61	1602
497	61	1670
497	61	1673
497	61	1791
497	61	1850
497	61	1921
497	61	2334
497	61	2978
497	61	2998
498	61	1723
498	61	2393
499	61	2114
500	61	1673
500	61	2305
500	61	2309
500	61	2435
500	61	2653
500	61	2658
500	61	3096
500	61	3097
500	61	3145
500	61	3221
501	61	1767
